fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,Type
0.23966941627662403,0.13599999656677259,0.10569105139490373,0.009202453926036823,0.053156148543660575,0.2777777777777778,0.3870967741935484,0.09392469700505401,0.32558140394514323,0.11235954378939778,0.26086960728242325,0.0
0.24793391084094624,0.10399999246597316,0.4471544743025481,0.2147239218935871,0.07308970037991463,0.11458333333333333,0.3525345622119816,0.21060720842304548,0.1627907019725714,0.12359550486548865,0.17391302545039,0.0
0.3140495914993095,0.18399999675750744,0.19512194383246034,0.018404906023710393,0.046511629202179265,0.13194444444444445,0.3317972350230415,0.08042427914045192,0.25581385463085526,0.12359550486548865,0.5507246957709655,0.0
0.2644628211535294,0.08799999637603773,0.1869918704111693,0.07822085197204162,0.1893687764794577,0.09027777777777778,0.22580645161290322,0.1594989763179413,0.24806192524266457,0.17977529350306526,0.202898506656509,0.0
0.2727272763098209,0.09600000038146972,0.29268293392083805,0.16871165409176625,0.054817275284935976,0.1527777777777778,0.271889400921659,0.1903565816261441,0.15503877258438115,0.2078651543360981,0.21739131636640674,0.0
0.2892562260304347,0.09999999642372145,0.25203251835532275,0.0168711652263403,0.08471760613341199,0.11458333333333333,0.23963133640552997,0.176856163761542,0.7751936781013309,0.2640449429736747,0.36231886061067775,0.0
0.2644628211535294,0.12000000047683715,0.3252032518355323,0.015337422600606956,0.08970099873361788,0.06944444444444443,0.14055299539170507,0.15564105718020116,0.6046510467405688,0.23033707648827983,0.4492754424427112,1.0
0.24793391084094624,0.13599999656677259,0.19512194383246034,0.060582821832106025,0.07308970037991463,0.1388888888888889,0.47235023041474655,0.1614279358868096,0.5038757798735198,0.2528089986404616,0.21739131636640674,0.0
0.3140495914993095,0.3199999814033515,0.25203251835532275,0.03374232862431735,0.10132890448711523,0.010416666666666666,0.020737327188940096,0.18900699966317802,0.3875968390506652,0.18539326566967185,0.333333379404559,1.0
0.20661159565145776,0.12000000047683715,0.17886178487511326,0.25843558215607937,0.07475083330937987,0.1423611111111111,0.33410138248847926,0.21986460497138083,0.310077360348187,0.21348315998846012,0.18840583516028775,0.0
0.322314046655601,0.24799998111724922,0.09756097191623017,0.0168711652263403,0.14617940694801912,0.0625,0.04838709677419355,0.17029908069787325,0.34108526272152373,0.15168539918427693,0.202898506656509,1.0
0.3719008564094118,0.2000000047683714,0.34959349632893544,0.13190183107416595,0.06146179462641728,0.07291666666666666,0.2764976958525346,0.2135006477763497,0.5116278940822854,0.14044943810818605,0.18840583516028775,0.0
0.20661159565145776,0.14399998865127603,0.23577234728321064,0.02453987652664378,0.05647840821440123,0.11805555555555555,0.38940092165898615,0.09006792742605896,0.5116278940822854,0.11797753269888206,0.5217392145648467,0.0
0.2975206811867263,0.22400000486373886,0.2439024449340317,0.018404906023710393,0.10797342382859654,0.05555555555555555,0.041474654377880185,0.1361617842990981,0.40310069782704616,0.2696629151402813,0.49275359514505124,1.0
0.25619836599723783,0.6079999587059035,0.17073169933905719,0.053680977273761095,0.10797342382859654,0.05208333333333333,0.1359447004608295,0.21774366909262,0.62790683490514,0.2808988929592499,0.17874400809158142,1.0
0.13223142042877234,0.08400000033378599,0.15447154038171007,0.09969324507558194,0.06478405429715793,0.12152777777777778,0.23963133640552997,0.1398265775682006,0.41860455660342666,0.10674157162279119,0.21739131636640674,0.0
0.3719008564094118,0.09600000038146972,0.39837398531574175,0.0168711652263403,0.051495015614195325,0.11458333333333333,0.37557603686635943,0.12864022145099696,0.25581385463085526,0.0842696662134872,0.30434789819844,0.0
0.3388429963762148,0.512000006008148,0.008130080993019182,0.01993864864944374,0.11129567731114735,0.02083333333333333,0.05990783410138249,0.18418575029974704,0.5193798234704756,0.17977529350306526,0.2318841260763045,1.0
0.3057851363430179,0.1919999888420109,0.19512194383246034,0.061349688574064566,0.07308970037991463,0.024305555555555552,0.29493087557603687,0.1672136650346765,0.32558140394514323,0.15730337135088351,0.15942035395416898,0.0
0.3140495914993095,0.24799998111724922,0.2601625917766138,0.04601226597345761,0.043189369531438614,0.07291666666666666,0.20046082949308755,0.08312459262512206,0.279069642795426,0.21348315998846012,0.65217394909922,0.0
0.3553719460968286,0.1279999925613406,0.21138210278980746,0.15950919468063968,0.05647840821440123,0.1388888888888889,0.47235023041474655,0.1857284581313472,0.30232543095999675,0.15168539918427693,0.28985508848854225,0.0
0.2975206811867263,0.2959999813079841,0.2601625917766138,0.09969324507558194,0.05813953495567663,0.05555555555555555,0.2557603686635945,0.1749283537514117,0.4651161329325686,0.10674157162279119,0.34782605090078,0.0
0.23140496112033243,0.1919999888420109,0.2682926894274349,0.02914110257548056,0.07142857363863923,0.13541666666666669,0.4700460829493088,0.11629740923946486,0.3333333333333335,0.21348315998846012,0.28985508848854225,0.0
0.2975206811867263,0.060000000238418574,0.2764227628487259,0.02607361732401387,0.05980066788514188,0.2517361111111111,0.4792626728110599,0.12092553273426176,0.3565891214979042,0.2191011321550667,0.2753622787786445,0.0
0.42148758734716113,0.25599999704360976,0.2601625917766138,0.07668711117467153,0.12956810240612598,0.03125,0.09447004608294932,0.23085898477869193,0.5116278940822854,0.30898875379228274,0.36231886061067775,1.0
0.24793391084094624,0.16799998874664346,0.2601625917766138,0.018404906023710393,0.03820598311942256,0.059027777777777776,0.2857142857142857,0.07367407020814909,0.25581385463085526,0.22471910432167325,0.46376811393893225,0.0
0.47933889166529414,0.6399999747276315,0.22764227386191957,0.02760736177811047,0.12790698185304045,0.10069444444444443,0.3248847926267281,0.20771491862848634,0.40310069782704616,0.17415728785070322,0.202898506656509,1.0
0.23966941627662403,0.20799999685287487,0.25203251835532275,0.24233127087315484,0.06976744070917398,0.06597222222222222,0.3225806451612903,0.21620096126101984,0.2635657840190455,0.17977529350306526,0.15942035395416898,0.0
0.3305785412199233,0.11199999647140516,0.29268293392083805,0.012269937349140263,0.07807309298012052,0.06944444444444443,0.3387096774193548,0.11321084401752302,0.3720929802742847,0.17415728785070322,0.34782605090078,0.0
0.17355373561826087,0.17600000467300397,0.1869918704111693,0.05521471807113119,0.04817275594345467,0.1423611111111111,0.26036866359447003,0.10163938572178921,0.3333333333333335,0.15730337135088351,0.4347826327328135,0.0
0.16528928046196928,0.2000000047683714,0.1869918704111693,0.06748465907699794,0.07308970037991463,0.09722222222222221,0.2304147465437788,0.14368334714719921,0.31782947455695254,0.16853931568409664,0.144927544244271,0.0
0.2644628211535294,0.09600000038146972,0.39837398531574175,0.08128834088023482,0.04817275594345467,0.13194444444444445,0.28110599078341014,0.12864022145099696,0.37984490966247497,0.14606741027479264,0.4057971515266945,0.0
0.23140496112033243,0.23199999694824228,0.05691056846547989,0.012269937349140263,0.06478405429715793,0.19791666666666666,0.31797235023041476,0.09778261614279415,0.348837192109714,0.08988763838009375,0.28985508848854225,0.0
0.17355373561826087,0.14399998865127603,0.17073169933905719,0.1825153285815501,0.04152824279016321,0.12152777777777778,0.33640552995391704,0.1942145007638807,0.43410841537980716,0.11797753269888206,0.21739131636640674,0.0
0.20661159565145776,0.07200000028610229,0.2601625917766138,0.05521471807113119,0.051495015614195325,0.12499999999999999,0.2557603686635945,0.09045302960458557,0.40310069782704616,0.11797753269888206,0.47826092364883,0.0
0.2809917314661125,0.09600000038146972,0.25203251835532275,0.1441717720800327,0.07475083330937987,0.16666666666666666,0.3663594470046083,0.1903565816261441,0.5271317528586659,0.11235954378939778,0.2753622787786445,0.0
0.38016527215767265,0.3839999896049503,0.06504064794415346,0.023006132072547182,0.15946843325460203,0.05208333333333333,0.08755760368663595,0.1672136650346765,0.31782947455695254,0.16853931568409664,0.4347826327328135,1.0
0.3057851363430179,0.12000000047683715,0.284552836270017,0.2638036566632422,0.08139534646267134,0.4409722222222222,0.47465437788018433,0.294697430391345,0.5581394704114273,0.11797753269888206,0.13043473453437326,0.0
0.19834710108713555,0.3439999814987189,0.11382113693095978,0.01993864864944374,0.07807309298012052,0.048611111111111105,0.06451612903225806,0.13172678667293525,0.5891471879641883,0.19662921000288497,0.507246404854949,1.0
0.3719008564094118,0.08000000429153428,0.30081300734212907,0.009202453926036823,0.06644518103843333,0.017361111111111112,0.20276497695852536,0.1267124114408702,0.3565891214979042,0.16853931568409664,0.30434789819844,0.0
0.3553719460968286,0.20799999685287487,0.22764227386191957,0.10582821557851535,0.051495015614195325,0.23958333333333334,0.5161290322580645,0.16297064371840975,0.32558140394514323,0.18539326566967185,0.26086960728242325,0.0
0.2892562260304347,0.08799999637603773,0.21951220044062852,0.20398771437163743,0.07973421972139594,0.1527777777777778,0.3433179723502304,0.21099346016031717,0.17054263136076164,0.10674157162279119,0.11594206303815224,0.0
0.3388429963762148,0.0639999962806703,0.2439024449340317,0.10429447478114523,0.06810631396789858,0.19791666666666666,0.33640552995391704,0.17338449636107356,0.310077360348187,0.0842696662134872,0.21739131636640674,0.0
0.3305785412199233,0.36800000543594336,0.21138210278980746,0.021472391275177086,0.13122923533559128,0.07638888888888888,0.0967741935483871,0.2115716882074814,0.5348836822468561,0.29213483729246303,0.17391302545039,1.0
0.322314046655601,0.43999998188018863,0.06504064794415346,0.01993864864944374,0.11129567731114735,0.048611111111111105,0.04838709677419355,0.1845708524782772,0.4651161329325686,0.17977529350306526,0.21739131636640674,1.0
0.21487605080774935,0.18399999675750744,0.22764227386191957,0.013803679974873608,0.046511629202179265,0.03819444444444444,0.26036866359447003,0.09199688699492725,0.4651161329325686,0.1629213435174901,0.34782605090078,0.0
0.1818181907745524,0.20799999685287487,0.23577234728321064,0.084355822474975,0.06146179462641728,0.09722222222222221,0.29493087557603687,0.14445585062173905,0.5891471879641883,0.19662921000288497,0.39130434181679674,0.0
0.5537190274799488,0.1279999925613406,0.38211381424362967,0.023006132072547182,0.09468438514563393,0.017361111111111112,0.041474654377880185,0.2057859590596145,0.3333333333333335,0.382022458929679,0.4347826327328135,1.0
0.16528928046196928,0.039999996185302866,0.17886178487511326,0.1855828101762903,0.08139534646267134,0.0798611111111111,0.4078341013824885,0.16335574589693636,0.4651161329325686,0.11235954378939778,0.5362318860610678,0.0
0.36363636184508946,0.5279999901771548,0.07317073348020951,0.021472391275177086,0.09634551807509918,0.01388888888888889,0.009216589861751154,0.135969807989202,0.43410841537980716,0.19662921000288497,0.5507246957709655,1.0
0.3305785412199233,0.14399998865127603,0.39837398531574175,0.039877299127250736,0.029900333942570932,0.09374999999999999,0.18663594470046083,0.09199688699492725,0.24030999585447432,0.05617977189469889,0.47826092364883,0.0
0.16528928046196928,0.11199999647140516,0.2032520293685164,0.013803679974873608,0.024916944436459962,0.06944444444444443,0.2373271889400922,0.1004829296274643,0.5038757798735198,0.2022471821694915,0.34782605090078,0.0
0.24793391084094624,0.10399999246597316,0.29268293392083805,0.26840490099571146,0.06146179462641728,0.10763888888888888,0.2926267281105991,0.24821617222229264,0.4263564859916169,0.14606741027479264,0.11594206303815224,0.0
0.43801657647580566,0.2959999813079841,0.284552836270017,0.02760736177811047,0.11794019665262866,0.07638888888888888,0.16589861751152074,0.22314429606195674,0.5116278940822854,0.22471910432167325,0.21739131636640674,1.0
0.23966941627662403,0.10399999246597316,0.2764227628487259,0.012269937349140263,0.06644518103843333,0.12152777777777778,0.24423963133640553,0.07290271629235079,0.23255806646628407,0.15730337135088351,0.4347826327328135,0.0
0.21487605080774935,0.0639999962806703,0.17886178487511326,0.012269937349140263,0.051495015614195325,0.1388888888888889,0.3294930875576037,0.11899772272413145,0.5968991173523785,0.2022471821694915,0.28985508848854225,0.0
0.570247937792532,0.11199999647140516,0.45528454772383914,0.116564408473559,0.05813953495567663,0.12499999999999999,0.40322580645161293,0.20964387819735464,0.11627894082285462,0.25842697080706817,0.21739131636640674,0.0
0.24793391084094624,0.1919999888420109,0.1869918704111693,0.04141103992462083,0.028239204107200613,0.10416666666666666,0.2142857142857143,0.047637714263380815,0.2945735015718065,0.10112359945618463,0.6376811393893222,0.0
0.23140496112033243,0.11199999647140516,0.2764227628487259,0.16871165409176625,0.06810631396789858,0.2013888888888889,0.3087557603686636,0.15679866283327115,0.3875968390506652,0.10112359945618463,0.4057971515266945,0.0
0.21487605080774935,0.30399999723434457,0.06504064794415346,0.06595091827962785,0.06146179462641728,0.11458333333333333,0.31797235023041476,0.14117615953116314,0.2945735015718065,0.19101123783627838,0.28985508848854225,0.0
0.16528928046196928,0.1919999888420109,0.1869918704111693,0.013803679974873608,0.03986710986069796,0.13194444444444445,0.26497695852534564,0.030279377261038576,0.18604649013714258,0.07303370513739632,0.5797101769770845,0.0
0.21487605080774935,0.15200000457763654,0.2439024449340317,0.015337422600606956,0.051495015614195325,0.0625,0.18433179723502305,0.07251761411382418,0.4651161329325686,0.24157302082149296,0.507246404854949,0.0
0.1818181907745524,0.20799999685287487,0.2601625917766138,0.049079751224924306,0.05813953495567663,0.041666666666666664,0.2534562211981567,0.07618125782418517,0.5193798234704756,0.12359550486548865,0.5507246957709655,0.0
0.3057851363430179,0.2639999891281132,0.1869918704111693,0.2177914034883273,0.07475083330937987,0.09374999999999999,0.3870967741935484,0.22854377347255195,0.3565891214979042,0.15168539918427693,0.2463767975725255,0.0
0.21487605080774935,0.11199999647140516,0.2764227628487259,0.018404906023710393,0.07973421972139594,0.09722222222222221,0.22580645161290322,0.16914147504480326,0.8449610425950436,0.19662921000288497,0.333333379404559,0.0
0.42975208191148334,0.2959999813079841,0.39837398531574175,0.03067484337285066,0.12458471599410996,0.06944444444444443,0.15898617511520738,0.22314429606195674,0.48837192109713934,0.19662921000288497,0.2463767975725255,1.0
0.1818181907745524,0.1279999925613406,0.22764227386191957,0.05138036607770595,0.04817275594345467,0.20833333333333334,0.29493087557603687,0.0835108443623902,0.44961227415618765,0.17977529350306526,0.47826092364883,0.0
0.2727272763098209,0.10399999246597316,0.21951220044062852,0.1226993862899454,0.07807309298012052,0.08680555555555555,0.24193548387096775,0.16335574589693636,0.1782945607489519,0.16853931568409664,0.21739131636640674,0.0
0.47933889166529414,0.2000000047683714,0.4227642055796149,0.02453987652664378,0.10797342382859654,0.041666666666666664,0.04377880184331798,0.15352012130144033,0.4961238504853296,0.30337078162567616,0.6376811393893222,1.0
0.652892568171509,0.2959999813079841,0.5121951101319365,0.02453987652664378,0.10631229089913129,0.02083333333333333,0.03917050691244239,0.24320179699022404,0.37984490966247497,0.2640449429736747,0.4202898230229155,1.0
0.0991735603955754,0.4239999977111817,0.09756097191623017,0.010736194723406919,0.0,0.2222222222222222,0.21658986175115208,0.005207501100702672,0.41860455660342666,0.0842696662134872,0.7971014933434912,0.0
0.322314046655601,0.46800000185966484,0.0,0.02760736177811047,0.13455150119452175,0.024305555555555552,0.029953917050691243,0.1980712703428793,0.4263564859916169,0.28651686512585645,0.18840583516028775,1.0
0.2644628211535294,0.5239999941349032,0.040650406479441535,0.021472391275177086,0.1196013295820939,0.041666666666666664,0.11059907834101383,0.18264189290940536,0.5193798234704756,0.19662921000288497,0.26086960728242325,1.0
0.15702478589764707,0.4919999781131752,0.048780485958115086,0.09509202268347167,0.054817275284935976,0.027777777777777776,0.17972350230414746,0.1386689719151306,0.5581394704114273,0.12359550486548865,0.31884056969466124,0.0
0.25619836599723783,0.13599999656677259,0.19512194383246034,0.04601226597345761,0.07973421972139594,0.041666666666666664,0.18202764976958527,0.13635491016773216,0.20930227830171333,0.14606741027479264,0.21739131636640674,0.0
0.36363636184508946,0.3519999735832223,0.2764227628487259,0.009202453926036823,0.054817275284935976,0.059027777777777776,0.3709677419354839,0.12593990796632681,0.40310069782704616,0.09550561054670031,0.3768116703205755,0.0
0.3305785412199233,0.1919999888420109,0.3577235697502265,0.03220858782694726,0.1578073127015165,0.024305555555555552,0.025345622119815666,0.19652856251127915,0.47286806232075884,0.3146067259588893,0.4347826327328135,1.0
0.3140495914993095,0.15200000457763654,0.2601625917766138,0.009202453926036823,0.05647840821440123,0.07638888888888888,0.15207373271889402,0.10086803180599091,0.2635657840190455,0.25842697080706817,0.36231886061067775,0.0
0.2809917314661125,0.1279999925613406,0.21951220044062852,0.16564415787012005,0.04152824279016321,0.13541666666666669,0.3870967741935484,0.20443637709665197,0.3720929802742847,0.12359550486548865,0.144927544244271,0.0
0.2975206811867263,0.4319999897956852,0.040650406479441535,0.01993864864944374,0.09800665100456443,0.0798611111111111,0.08294930875576037,0.1729993941825434,0.5426356116350468,0.19662921000288497,0.507246404854949,1.0
0.19008264593084395,0.11199999647140516,0.1869918704111693,0.03834355467315414,0.07142857363863923,0.048611111111111105,0.22580645161290322,0.14792636846346596,0.32558140394514323,0.11235954378939778,0.1014492533282545,0.0
0.3471074515325064,0.08799999637603773,0.29268293392083805,0.018404906023710393,0.06810631396789858,0.05208333333333333,0.17972350230414746,0.12478345187199835,0.3333333333333335,0.12921347703209518,0.26086960728242325,0.0
0.38016527215767265,0.4439999779224403,0.29268293392083805,0.021472391275177086,0.1328903682650565,0.048611111111111105,0.11290322580645162,0.19903575012731523,0.4573642035443779,0.19662921000288497,0.34782605090078,1.0
0.42975208191148334,0.27999999713897716,0.2764227628487259,0.02914110257548056,0.11794019665262866,0.08680555555555555,0.18433179723502305,0.22314429606195674,0.5116278940822854,0.22471910432167325,0.21739131636640674,1.0
0.2892562260304347,0.09999999642372145,0.25203251835532275,0.0168711652263403,0.08471760613341199,0.11458333333333333,0.23963133640552997,0.176856163761542,0.7751936781013309,0.2640449429736747,0.36231886061067775,0.0
0.43801657647580566,0.571999994325638,0.0,0.03067484337285066,0.14451827401855388,0.03472222222222222,0.046082949308755755,0.23664471392655884,0.48837192109713934,0.3426966202776776,0.202898506656509,1.0
0.25619836599723783,0.23999998903274575,0.23577234728321064,0.2001533587214857,0.06478405429715793,0.17708333333333334,0.4216589861751152,0.2065573129754128,0.21705420768990358,0.21348315998846012,0.21739131636640674,0.0
0.23966941627662403,0.3359999894142155,0.30894308076342014,0.10582821557851535,0.06146179462641728,0.08680555555555555,0.38940092165898615,0.18302814464667705,0.4651161329325686,0.17977529350306526,0.2318841260763045,0.0
0.561983522044271,0.22400000486373886,0.4634146211451302,0.02607361732401387,0.12956810240612598,0.017361111111111112,0.03225806451612903,0.1857284581313472,0.32558140394514323,0.2808988929592499,0.4492754424427112,1.0
0.1818181907745524,0.07200000028610229,0.23577234728321064,0.06748465907699794,0.03156146377794126,0.08333333333333333,0.2350230414746544,0.0700104264977881,0.32558140394514323,0.06741573297078976,0.6231884678931012,0.0
0.4628099025366496,0.4839999860286718,0.08943089243755663,0.03220858782694726,0.11295681024061259,0.017361111111111112,0.0576036866359447,0.2173574173553483,0.3643410508860945,0.2696629151402813,0.30434789819844,1.0
0.2809917314661125,0.028000002098083426,0.2439024449340317,0.09509202268347167,0.07807309298012052,0.08680555555555555,0.22811059907834103,0.1594989763179413,0.5581394704114273,0.10112359945618463,0.2318841260763045,0.0
0.3471074515325064,0.2879999892234806,0.39837398531574175,0.13036809759024887,0.03654485018995732,0.15625,0.33410138248847926,0.10549730485952935,0.34108526272152373,0.028089894318788305,0.681159430305339,0.0
0.21487605080774935,0.17600000467300397,0.36585364317151753,0.04447852517608752,0.3122923533559126,0.2604166666666667,0.4009216589861751,0.13635491016773216,0.23255806646628407,0.09550561054670031,0.15942035395416898,0.0
0.1818181907745524,0.14399998865127603,0.2601625917766138,0.04447852517608752,0.03156146377794126,0.09722222222222221,0.2465437788018433,0.07849531957158362,0.5271317528586659,0.2752808873068879,0.6231884678931012,0.0
0.3140495914993095,0.09600000038146972,0.2439024449340317,0.20858894407720072,0.07807309298012052,0.18055555555555555,0.47580645161290325,0.22893002520982364,0.32558140394514323,0.13483146594157952,0.13043473453437326,0.0
0.3553719460968286,0.17600000467300397,0.25203251835532275,0.007668711300303478,0.053156148543660575,0.16666666666666666,0.2695852534562212,0.08235323870932021,0.20930227830171333,0.12921347703209518,0.4492754424427112,0.0
0.3471074515325064,0.5079999622821821,0.17886178487511326,0.02607361732401387,0.10963455675806179,0.041666666666666664,0.1728110599078341,0.18804251987874565,0.40310069782704616,0.17977529350306526,0.21739131636640674,1.0
0.41322317159890026,0.09600000038146972,0.22764227386191957,0.007668711300303478,0.014950165424238007,0.059027777777777776,0.15207373271889402,0.10549730485952935,0.19379841952533283,0.07303370513739632,0.34782605090078,0.0
0.2644628211535294,0.45599996604919557,0.016260161986038364,0.023006132072547182,0.09468438514563393,0.024305555555555552,0.04377880184331798,0.1942145007638807,0.581395258575998,0.2528089986404616,0.21739131636640674,1.0
0.25619836599723783,0.21599998893737835,0.4471544743025481,0.17407974322583508,0.04817275594345467,0.07291666666666666,0.24193548387096775,0.18784939401010803,0.30232543095999675,0.03932583865200143,0.2463767975725255,0.0
0.3388429963762148,0.09600000038146972,0.284552836270017,0.0168711652263403,0.07475083330937987,0.02083333333333333,0.020737327188940096,0.14368334714719921,0.4651161329325686,0.3258427037778579,0.5652173672671867,1.0
0.38016527215767265,0.23199999694824228,0.34959349632893544,0.02607361732401387,0.08970099873361788,0.03819444444444444,0.029953917050691243,0.1614279358868096,0.348837192109714,0.3314606759444645,0.46376811393893225,1.0
0.1818181907745524,0.09600000038146972,0.21138210278980746,0.007668711300303478,0.03986710986069796,0.12847222222222224,0.14055299539170507,0.04648010861031082,0.32558140394514323,0.08988763838009375,0.507246404854949,0.0
0.2975206811867263,0.0639999962806703,0.39837398531574175,0.009202453926036823,0.07641196005065529,0.059027777777777776,0.3317972350230415,0.08813896785718711,0.3953487684388559,0.14044943810818605,0.46376811393893225,0.0
0.2644628211535294,0.04800000019073486,0.2601625917766138,0.12883434947942576,0.049833888872919924,0.1840277777777778,0.31105990783410137,0.16335574589693636,0.3875968390506652,0.11797753269888206,0.202898506656509,0.0
0.22314050596404095,0.14399998865127603,0.22764227386191957,0.1825153285815501,0.06146179462641728,0.2743055555555556,0.5046082949308756,0.18746429183158142,0.3565891214979042,0.10674157162279119,0.28985508848854225,0.0
0.2644628211535294,0.12000000047683715,0.29268293392083805,0.09969324507558194,0.03156146377794126,0.10416666666666666,0.22580645161290322,0.09778261614279415,0.48837192109713934,0.14044943810818605,0.5942029866869822,0.0
0.322314046655601,0.24799998111724922,0.22764227386191957,0.06595091827962785,0.043189369531438614,0.12152777777777778,0.2373271889400922,0.09006792742605896,0.3643410508860945,0.2022471821694915,0.6086956581832035,0.0
0.23966941627662403,0.10399999246597316,0.34146339867811437,0.13036809759024887,0.06644518103843333,0.10416666666666666,0.3317972350230415,0.15757001674906945,0.310077360348187,0.29213483729246303,0.2753622787786445,0.0
0.36363636184508946,0.3439999814987189,0.19512194383246034,0.021472391275177086,0.11627907609954309,0.05208333333333333,0.18433179723502305,0.20270054339641774,0.4806199917089491,0.23595504865488642,0.21739131636640674,1.0
0.1239669652724808,0.252000001001358,0.05691056846547989,0.010736194723406919,0.043189369531438614,0.08680555555555555,0.22119815668202766,0.09392469700505401,0.6046510467405688,0.07303370513739632,0.3768116703205755,0.0
0.5206612068547827,0.18399999675750744,0.3577235697502265,0.02607361732401387,0.11794019665262866,0.07291666666666666,0.09216589861751152,0.2250721060720835,0.4651161329325686,0.2528089986404616,0.2463767975725255,1.0
0.19008264593084395,0.019999998092651433,0.25203251835532275,0.010736194723406919,0.046511629202179265,0.1875,0.32027649769585254,0.07849531957158362,0.5348836822468561,0.10674157162279119,0.4492754424427112,0.0
0.23140496112033243,0.13599999656677259,0.23577234728321064,0.007668711300303478,0.09800665100456443,0.13194444444444445,0.271889400921659,0.08235323870932021,0.4806199917089491,0.2022471821694915,0.4347826327328135,0.0
0.3719008564094118,0.43599998583793687,0.16260162591776614,0.013803679974873608,0.11794019665262866,0.09027777777777778,0.26036866359447003,0.1942145007638807,0.34108526272152373,0.5056179805380454,0.15942035395416898,1.0
0.22314050596404095,0.14399998865127603,0.19512194383246034,0.1564417130858995,0.054817275284935976,0.15972222222222224,0.2857142857142857,0.1710704346136751,0.279069642795426,0.10112359945618463,0.30434789819844,0.0
0.15702478589764707,0.20400000081062317,0.2764227628487259,0.006134968674570132,0.051495015614195325,0.041666666666666664,0.3870967741935484,0.09392469700505401,0.4263564859916169,0.247191026473855,0.28985508848854225,0.0
0.16528928046196928,0.18399999675750744,0.2601625917766138,0.059815947776694474,0.024916944436459962,0.09374999999999999,0.20276497695852536,0.03722271206197547,0.4108526272152364,0.16853931568409664,0.82608697454961,0.0
0.24793391084094624,0.16799998874664346,0.45528454772383914,0.17331286917042352,0.05647840821440123,0.22569444444444445,0.5161290322580645,0.1942145007638807,0.23255806646628407,0.23033707648827983,0.18840583516028775,0.0
0.504132217726138,0.1919999888420109,0.45528454772383914,0.021472391275177086,0.10631229089913129,0.006944444444444444,0.004608294930875577,0.1583413706648713,0.3333333333333335,0.28651686512585645,0.49275359514505124,1.0
0.20661159565145776,0.2639999891281132,0.17886178487511326,0.10276073398377514,0.043189369531438614,0.07638888888888888,0.2557603686635945,0.0885252195944588,0.3720929802742847,0.09550561054670031,0.5710144635084105,0.0
